DocI	tf
53	1
56	2
57	1
58	3
60	7
61	3
62	3
64	2
65	2
67	1
69	1
70	2
71	5
72	3
73	1
74	6
75	5
76	4
77	1
78	2
79	1
80	16
81	3
83	2
84	2
85	2
87	6
89	5
90	3
92	2
93	2
95	2
96	2
97	3
98	1
99	1
101	1
103	4
105	1
107	3
108	1
109	2
110	3
113	2
114	1
115	1
117	2
118	2
119	8
120	2
121	5
124	2
127	4
128	3
129	3
130	2
119	1
18	1
20	2
49	1
62	1
70	1
73	3
74	1
90	1
111	1
21	1
38	1
70	1
119	1
20	1
72	1
65	1
13	1
49	1
57	1
63	1
72	1
128	1
5	1
10	1
11	2
12	1
14	1
18	2
19	1
20	1
27	1
28	1
30	1
38	3
39	1
45	2
50	1
58	2
60	2
61	3
64	2
67	1
69	2
76	1
80	2
84	2
85	2
93	1
95	1
98	1
107	3
108	1
110	1
111	1
112	3
113	1
115	1
117	1
121	1
122	1
127	2
130	1
2	3
4	4
5	1
6	1
7	1
17	3
19	1
20	1
21	1
27	4
31	3
33	1
35	2
36	1
38	1
42	1
46	2
48	3
49	3
50	3
55	2
58	2
60	3
61	2
63	2
70	4
71	1
73	1
74	5
75	2
76	1
80	2
81	3
82	1
86	2
87	2
95	1
96	1
103	2
104	2
106	1
113	1
114	1
116	1
117	1
121	1
129	1
130	1
12	1
54	1
8	4
16	1
37	1
38	1
52	2
60	2
77	1
92	2
102	1
120	1
121	1
16	1
25	1
27	2
52	1
81	1
92	1
107	1
2	3
3	1
4	6
5	3
6	6
7	1
8	1
9	2
10	6
11	2
12	2
13	1
14	2
16	4
17	4
18	1
19	2
20	12
21	4
22	2
23	1
24	3
25	3
26	4
27	4
28	10
30	5
31	3
32	2
33	10
34	6
36	4
37	4
38	11
39	6
40	7
42	3
43	1
44	4
45	1
46	4
47	1
48	5
49	11
50	18
52	2
53	3
54	5
55	3
56	2
57	5
58	9
60	15
61	1
62	3
63	2
65	5
66	3
67	1
69	6
70	7
71	6
72	2
73	4
74	4
75	8
76	5
77	1
78	3
79	2
80	24
81	9
83	3
84	6
85	3
86	3
87	4
88	2
89	3
90	4
92	4
93	4
94	3
95	7
96	5
97	5
99	2
101	1
102	1
103	7
104	5
105	1
106	5
107	5
108	3
110	3
111	1
112	6
113	6
115	5
116	3
117	2
118	2
119	6
120	5
121	3
122	3
124	3
126	6
127	1
128	2
129	9
130	5
49	1
88	2
49	4
82	1
6	2
10	1
17	1
18	1
20	2
21	1
24	1
26	1
30	1
36	1
46	1
49	1
53	1
60	1
70	1
74	1
75	1
77	1
78	1
80	3
83	1
87	1
88	3
89	2
103	1
113	1
115	1
119	1
120	1
121	1
124	2
6	1
16	1
17	1
20	1
24	1
27	2
33	2
38	4
43	1
47	3
50	1
53	1
58	1
60	2
62	1
63	1
64	1
65	1
66	1
67	2
71	1
72	1
75	1
79	1
80	1
82	1
85	1
95	1
108	1
112	1
113	1
115	1
118	1
119	4
120	1
124	1
127	2
130	1
5	1
6	1
11	2
18	1
28	2
34	1
36	1
46	1
48	1
50	2
60	1
61	1
63	2
64	1
69	1
71	1
75	1
79	1
90	1
96	2
97	1
98	2
101	1
113	1
114	1
115	1
116	2
118	1
81	3
84	1
80	1
85	1
12	1
16	1
67	1
99	1
101	1
111	1
7	1
8	3
16	6
20	1
21	2
30	1
31	1
35	1
36	1
38	4
45	1
46	1
48	1
53	3
55	1
60	4
63	1
69	4
70	1
74	2
75	3
77	1
84	1
92	2
94	1
103	2
104	1
107	2
109	1
113	2
114	1
119	1
121	1
122	2
126	1
27	1
62	1
6	1
49	1
2	3
9	1
10	2
11	3
18	1
101	1
126	1
97	1
47	1
3	1
5	1
6	1
7	1
8	1
16	2
19	2
20	2
21	1
24	1
25	1
28	2
35	2
37	1
39	3
40	4
44	1
45	1
48	2
49	1
55	2
56	1
60	2
64	1
65	1
69	1
73	2
74	1
78	2
79	1
80	6
81	1
85	1
98	1
105	1
111	2
113	1
119	1
120	1
122	1
124	3
126	2
16	1
20	1
26	1
27	1
35	1
36	1
48	1
78	1
80	3
85	1
90	1
124	1
14	1
18	1
35	1
43	1
60	1
69	2
106	1
121	1
60	1
71	1
98	1
102	1
106	1
68	1
17	1
23	1
74	1
113	1
119	1
124	1
128	1
5	1
65	3
108	1
120	2
21	1
44	1
62	1
84	1
113	2
121	1
120	1
6	1
7	1
8	1
72	1
83	1
84	1
88	1
89	1
112	1
89	1
65	1
99	1
117	1
47	1
8	1
39	1
49	2
73	1
85	1
104	1
4	1
30	1
70	1
113	1
4	1
4	2
50	1
56	1
14	3
82	3
88	2
4	3
6	5
8	1
13	1
16	2
18	1
22	3
24	1
25	2
28	2
30	1
33	2
34	1
36	1
37	1
38	4
40	2
42	1
45	1
47	1
48	1
49	2
50	2
53	3
54	1
56	1
58	3
60	3
61	1
62	3
63	3
64	1
65	5
66	1
69	1
70	1
71	3
73	1
74	2
75	1
77	1
78	2
79	2
80	5
81	2
82	1
85	1
86	1
88	1
92	1
93	1
95	1
96	2
97	5
101	2
102	2
103	1
105	6
106	1
107	3
109	1
110	1
111	4
112	1
113	5
114	2
115	2
116	1
117	3
118	1
119	1
120	2
124	1
129	2
49	1
118	1
119	1
124	2
14	12
16	3
24	1
97	1
64	1
82	1
84	1
11	1
99	1
114	1
122	1
127	1
7	1
7	1
10	1
28	1
32	1
38	1
46	1
47	1
48	1
49	1
56	1
71	1
92	1
94	1
96	1
106	1
108	1
119	1
120	1
122	2
124	1
2	16
3	11
4	25
5	23
6	28
7	9
8	18
9	11
10	15
11	15
12	16
13	23
14	16
16	34
17	11
18	28
19	12
20	23
21	22
22	12
23	9
24	20
25	11
26	24
27	24
28	27
30	16
31	13
32	8
33	11
34	21
35	8
36	16
37	13
38	27
39	18
40	20
42	13
43	11
44	29
45	18
46	16
47	16
48	24
49	39
50	27
52	22
53	22
54	10
55	11
56	14
57	26
58	25
60	48
61	27
62	14
63	21
64	21
65	15
66	14
67	11
68	12
69	19
70	33
71	15
72	19
73	25
74	29
75	26
76	17
77	12
78	16
79	28
80	51
81	27
82	16
83	19
84	32
85	20
86	13
87	22
88	17
89	16
90	17
92	14
93	10
94	14
95	30
96	15
97	27
98	27
99	12
101	8
102	12
103	14
104	19
105	20
106	13
107	23
108	12
109	12
110	14
111	19
112	20
113	41
114	25
115	16
116	12
117	21
118	16
119	23
120	31
121	17
122	9
124	32
126	10
127	23
128	21
129	17
130	16
105	1
97	4
120	1
35	3
20	1
27	1
38	1
62	2
112	1
128	1
40	1
12	1
17	1
21	1
26	1
27	1
42	1
47	1
52	1
60	1
62	1
81	1
87	1
90	1
105	1
128	1
72	2
72	1
23	1
27	1
40	2
47	1
50	1
52	1
65	1
80	1
81	1
86	1
105	1
114	1
117	1
128	1
63	1
80	1
83	1
10	1
73	1
75	1
113	1
48	1
28	7
107	1
36	1
4	1
18	2
22	1
48	1
60	1
68	1
95	1
124	1
130	1
7	1
75	1
108	1
110	1
119	1
120	1
6	1
31	1
53	1
127	1
90	1
130	1
6	1
4	2
6	2
7	1
12	1
13	2
17	1
18	3
19	1
20	1
21	4
27	3
31	1
36	2
38	6
39	2
45	2
46	1
47	1
49	3
50	1
52	1
57	2
58	1
61	2
62	1
63	1
64	1
69	1
70	2
73	1
78	1
79	1
80	1
82	1
83	1
85	1
86	1
90	1
93	1
95	2
98	1
105	1
107	1
108	1
110	1
114	1
116	3
120	5
122	1
124	2
127	2
129	1
10	1
11	1
53	2
61	1
80	3
101	1
119	1
120	1
127	1
19	1
39	1
52	1
73	1
76	1
82	1
106	1
116	1
120	1
5	2
46	1
113	1
25	1
42	2
47	1
78	1
87	1
130	2
23	1
126	1
47	1
50	1
60	1
74	2
14	1
16	1
24	1
36	1
37	1
60	1
61	1
102	1
105	1
120	1
130	1
52	1
16	5
6	1
17	1
27	2
53	1
60	2
63	1
65	1
70	1
81	3
94	2
103	2
107	1
114	1
14	2
9	1
42	1
52	1
73	1
87	1
88	1
99	1
106	1
109	1
28	1
122	1
35	1
37	1
60	1
64	1
72	1
113	1
93	1
27	3
30	3
33	1
34	3
38	1
48	2
68	1
69	1
74	1
75	2
80	3
84	1
87	1
95	1
98	1
109	2
110	1
75	1
85	1
22	3
45	2
25	9
106	1
60	2
4	1
5	1
21	1
27	1
33	1
88	1
119	1
24	1
90	1
92	1
105	2
5	1
10	1
45	1
70	1
92	1
97	1
110	1
120	1
126	1
30	2
49	1
65	1
112	2
65	1
77	1
80	1
89	1
98	1
5	2
4	1
86	1
111	1
44	1
63	1
73	1
78	1
95	1
112	1
117	1
62	1
103	1
50	1
88	5
36	1
21	1
77	1
106	1
113	1
114	1
16	2
113	1
4	1
17	1
36	1
95	1
114	2
114	5
114	2
21	1
54	1
83	1
54	1
79	1
119	1
124	1
50	1
119	1
129	1
4	1
16	1
30	2
107	1
113	1
58	1
85	2
24	1
129	1
30	1
44	1
64	3
70	1
7	1
36	1
52	1
60	1
76	1
80	1
85	1
90	1
94	1
126	1
13	1
46	1
60	1
112	1
27	1
64	1
114	1
81	1
113	1
128	1
19	1
4	1
12	1
13	1
16	1
17	2
18	1
20	1
21	1
22	1
26	2
31	1
34	1
43	1
45	1
47	1
48	1
49	2
57	1
61	2
70	1
74	2
76	1
78	1
79	1
80	3
81	3
83	1
85	1
87	1
93	1
97	1
111	2
113	1
115	1
116	1
119	2
120	2
121	1
124	1
46	1
56	1
73	1
80	1
104	1
56	1
6	2
87	1
97	1
128	1
5	1
7	1
69	1
4	1
16	1
33	1
35	2
40	1
44	1
49	1
56	1
73	1
76	1
93	1
121	1
60	1
112	1
129	2
113	1
77	1
25	2
25	2
113	1
85	1
11	1
24	1
52	2
54	1
61	1
79	1
110	1
120	1
129	2
58	1
72	3
73	1
101	1
122	1
73	2
20	1
8	1
10	1
19	1
38	1
44	1
46	1
49	1
56	1
57	1
58	1
60	1
66	1
69	1
92	1
116	1
124	1
129	1
49	1
4	1
11	1
34	1
50	2
55	1
58	2
78	1
80	2
90	1
95	1
97	1
4	1
53	1
77	1
94	1
17	1
58	1
54	2
126	1
73	1
108	1
19	1
101	5
105	1
49	1
6	1
6	2
16	1
36	1
49	1
70	1
2	1
4	1
6	1
8	1
9	1
10	1
13	1
14	1
16	1
24	1
27	2
30	2
34	1
36	1
38	1
39	1
40	1
53	1
55	2
57	1
60	2
63	2
64	2
66	1
67	1
70	2
74	2
75	1
78	1
80	1
87	1
88	1
90	1
110	1
111	1
114	3
116	2
120	1
121	1
122	2
129	1
72	1
6	2
21	1
22	1
27	1
28	2
34	1
45	2
46	1
53	1
58	2
61	1
64	7
65	1
68	1
70	1
81	1
88	1
102	2
104	1
121	1
127	2
128	2
12	1
12	2
5	2
16	1
28	2
109	1
120	1
128	2
71	1
79	1
7	1
36	1
60	1
79	1
120	1
74	1
102	1
4	1
26	1
46	1
49	1
76	1
103	1
105	1
118	1
2	1
3	2
4	1
7	1
8	1
10	2
14	3
17	1
19	2
20	1
21	4
24	2
27	2
28	1
33	2
34	1
36	2
38	4
40	1
46	3
53	4
55	1
57	2
58	1
60	6
62	2
66	1
70	1
71	1
72	1
73	2
77	2
78	1
79	2
81	1
82	1
84	2
85	1
88	1
89	4
90	1
92	2
94	1
95	2
97	1
103	2
104	1
105	1
106	1
107	3
110	1
111	1
113	1
114	1
120	1
121	1
126	1
127	1
20	1
18	2
36	1
38	1
75	1
81	1
83	1
106	1
126	1
127	1
129	1
55	1
18	1
71	1
85	1
101	1
124	2
31	1
46	1
96	1
49	2
58	2
4	1
7	1
18	1
55	1
56	1
78	1
86	1
108	1
118	1
124	1
65	1
8	1
58	2
4	2
6	1
36	1
25	1
54	1
68	1
74	1
97	1
109	1
8	1
2	1
16	2
17	1
58	1
74	1
90	1
93	1
109	1
55	1
117	1
16	1
21	1
95	1
69	1
119	1
120	1
78	1
2	1
61	1
62	1
129	1
4	1
47	1
38	1
18	1
80	1
48	1
49	1
102	1
103	2
102	1
6	1
61	2
72	1
115	1
90	1
60	1
47	2
49	1
80	1
13	1
110	1
107	1
60	1
6	1
26	1
30	1
49	1
63	1
66	1
70	1
84	1
98	1
101	1
107	1
113	1
114	2
119	1
124	1
27	1
16	1
53	1
63	1
33	1
80	1
119	2
124	1
86	2
24	1
20	2
35	1
37	1
87	1
20	1
26	1
28	1
36	1
40	1
50	1
76	2
78	2
96	1
103	1
109	1
57	1
77	1
64	1
44	1
4	1
53	1
58	1
62	1
78	1
4	1
97	1
128	2
113	1
60	1
71	1
103	1
124	1
24	1
102	1
103	1
30	1
99	1
103	1
113	1
34	1
84	1
65	1
38	1
4	2
18	2
22	1
23	1
38	2
49	2
74	1
76	1
80	1
82	1
89	1
98	2
83	1
38	1
90	1
109	1
38	2
74	1
16	1
19	1
62	1
87	1
130	2
27	1
37	1
71	1
80	1
89	1
124	1
4	1
28	2
48	1
50	1
60	4
115	1
2	1
19	1
30	3
31	4
32	1
49	1
124	1
30	1
2	1
3	1
4	1
5	1
6	2
7	1
8	1
9	1
10	1
11	1
12	1
13	1
14	1
16	1
17	1
18	1
19	1
20	2
21	1
22	1
23	1
24	1
25	1
26	1
27	1
28	1
30	1
31	1
32	1
33	1
34	1
35	1
36	1
37	1
38	2
39	1
40	1
42	1
43	1
44	1
45	1
46	1
47	1
48	1
49	3
50	1
52	1
53	1
54	1
55	1
56	1
57	1
58	1
60	1
61	2
62	1
63	1
64	1
65	1
66	1
67	1
68	1
69	1
70	2
71	1
72	1
73	1
74	1
75	1
76	1
77	1
78	1
79	1
80	1
81	1
82	1
83	2
84	1
85	1
86	1
87	1
88	1
89	1
90	1
92	1
93	1
94	1
95	1
96	1
97	1
98	1
99	2
101	1
102	1
103	1
104	1
105	1
106	1
107	1
108	1
109	1
110	1
111	1
112	1
113	1
114	1
115	1
116	1
117	1
118	1
119	1
120	1
121	1
122	1
124	1
126	1
127	1
128	1
129	1
130	1
6	1
11	1
21	1
33	1
50	1
75	1
80	1
99	1
121	1
87	1
18	1
98	1
85	1
90	1
4	1
60	2
34	1
60	1
124	1
107	1
62	1
62	1
68	1
60	2
121	1
6	1
116	1
22	1
77	1
121	1
30	1
120	1
4	1
72	1
84	1
60	1
38	1
2	1
23	1
49	1
85	1
106	1
32	1
82	1
38	2
13	1
16	1
19	1
43	1
46	1
56	1
57	2
58	1
60	1
61	1
70	1
74	1
76	1
79	3
81	1
83	1
85	1
87	1
97	1
99	1
106	1
114	1
120	1
53	1
63	5
64	6
70	6
86	1
121	4
18	2
40	1
50	2
60	1
80	1
87	1
103	1
124	1
93	1
46	1
2	2
3	1
4	1
6	3
7	1
8	1
11	1
14	2
16	3
17	3
19	2
20	1
21	2
23	2
24	4
26	3
27	2
28	5
30	2
32	2
33	2
34	1
36	3
37	1
38	1
39	2
40	3
42	4
44	1
47	1
48	2
49	6
50	3
52	1
54	1
56	1
57	1
60	2
61	3
62	1
64	1
65	7
66	7
67	1
69	2
70	3
71	2
72	1
74	2
76	1
78	2
79	2
80	2
83	2
84	2
85	3
86	1
87	5
88	1
90	5
92	2
95	1
96	1
97	3
98	1
99	1
101	1
102	2
103	1
106	1
107	1
109	1
113	2
114	1
115	1
116	1
117	2
119	5
120	1
121	1
122	1
124	3
128	2
129	2
130	2
21	1
70	1
74	1
98	5
127	1
69	1
75	1
2	1
106	1
16	1
44	1
50	1
53	1
75	2
80	2
83	1
95	1
12	1
119	1
24	1
119	1
124	1
4	1
30	3
37	4
63	4
60	1
117	1
68	3
48	1
119	1
49	1
2	1
3	1
4	1
5	1
6	1
7	1
8	1
9	1
10	1
11	1
12	1
13	1
14	1
16	1
17	1
18	1
19	1
20	1
21	1
22	1
23	1
24	1
25	1
26	1
27	1
28	1
30	1
31	1
32	1
33	1
34	1
35	1
36	1
37	1
38	1
39	1
40	1
42	1
43	1
44	1
45	1
46	1
47	1
48	1
49	1
50	1
52	1
53	1
54	1
55	1
56	1
57	1
58	1
60	1
61	1
62	1
63	1
64	1
65	1
66	1
67	1
68	1
69	1
70	1
71	1
72	1
73	1
74	1
75	1
76	1
77	1
78	1
79	1
80	1
81	1
82	1
83	1
84	1
85	1
86	1
87	1
88	1
89	1
90	1
92	1
93	1
94	1
95	1
96	1
97	1
98	1
99	1
101	1
102	1
103	1
104	1
105	1
106	1
107	1
108	1
109	1
110	1
111	1
112	1
113	1
114	1
115	1
116	1
117	1
118	1
119	1
120	1
121	1
122	1
124	1
126	1
127	1
128	1
129	1
130	1
65	1
2	1
5	1
6	1
10	1
16	2
18	1
19	1
20	1
26	1
28	7
38	1
40	2
46	1
49	1
50	1
52	2
61	2
72	1
77	1
80	1
85	1
86	1
88	1
89	1
93	1
111	1
113	4
114	1
116	1
124	1
127	2
21	1
44	1
50	1
57	1
80	1
84	1
88	1
90	1
4	1
6	3
10	1
16	5
19	1
20	1
28	1
39	1
48	1
49	2
50	2
60	9
61	1
68	1
69	2
70	1
74	2
79	2
80	2
81	1
84	1
85	2
87	1
89	1
92	1
94	1
95	1
97	2
98	2
103	2
104	3
105	1
107	1
110	1
113	2
114	2
115	1
116	1
117	2
118	1
120	3
124	1
127	1
128	1
130	2
107	1
67	1
6	1
12	1
32	1
36	1
44	1
62	2
68	1
70	1
71	2
73	1
77	1
78	2
90	2
93	1
96	1
102	1
114	1
116	1
119	3
120	1
122	1
124	2
126	1
6	1
70	1
90	1
111	1
6	1
16	1
20	1
21	1
26	1
27	1
38	1
39	1
40	1
42	1
43	1
44	1
47	1
48	1
49	1
50	1
57	1
58	1
70	1
73	1
74	1
80	1
81	1
83	1
84	1
87	1
88	1
89	1
90	1
94	2
115	1
119	1
6	1
20	1
21	1
26	1
27	1
40	1
42	1
43	1
44	1
47	1
48	1
49	1
50	1
57	1
58	1
70	1
73	1
74	1
80	1
81	1
83	1
84	1
87	1
88	1
89	1
90	1
115	1
119	1
113	1
3	1
9	1
22	1
23	1
52	1
85	1
99	1
101	1
106	1
109	1
87	1
76	1
80	1
127	1
73	1
9	1
48	1
54	1
57	1
74	1
129	1
87	1
4	1
56	2
112	1
56	7
112	1
56	2
40	1
115	1
43	1
55	5
25	1
38	1
48	2
50	1
58	1
73	1
77	1
98	1
110	1
113	1
126	1
37	1
60	2
30	1
110	11
43	2
74	1
110	1
65	1
66	1
97	1
98	1
110	1
5	1
60	1
27	1
48	1
60	1
103	1
6	1
16	1
31	1
49	2
58	3
73	2
80	1
95	1
97	1
127	2
58	1
18	1
25	1
34	1
78	1
111	1
76	1
33	1
49	1
60	2
80	1
95	1
106	1
105	1
27	1
97	1
22	1
109	1
50	1
60	1
60	1
78	1
47	2
107	3
108	1
2	1
3	3
6	1
11	1
12	1
14	2
16	1
17	1
18	4
21	1
22	1
24	1
25	1
26	1
27	1
28	3
33	1
35	1
36	2
37	1
38	2
39	1
40	1
42	1
44	2
45	2
46	2
48	1
49	4
50	4
54	1
55	1
56	1
58	2
60	9
61	2
62	2
66	1
68	2
69	1
70	3
72	1
73	1
75	1
76	2
78	2
79	3
80	1
85	2
86	1
88	1
89	1
92	2
95	4
96	2
97	3
98	1
101	1
104	1
105	2
112	5
113	4
114	1
116	1
117	1
119	1
120	2
128	1
129	1
50	1
35	1
64	1
60	1
66	1
4	1
33	1
34	1
49	2
53	1
64	1
95	2
98	2
104	1
120	1
124	1
10	1
120	1
97	1
36	1
73	1
80	1
112	1
60	1
89	1
106	1
80	7
80	1
53	1
66	2
47	1
43	4
81	1
114	1
120	1
57	1
12	1
35	1
53	2
54	2
58	1
60	1
86	1
97	1
124	1
96	2
103	1
34	1
9	1
10	1
30	1
77	8
78	2
93	1
77	1
93	2
4	2
5	1
6	1
18	1
36	1
50	1
55	1
62	1
70	2
77	1
80	1
94	1
115	1
120	2
124	1
12	1
16	1
19	1
20	2
25	1
60	3
63	1
65	2
70	1
103	1
106	1
116	1
122	1
77	2
93	1
12	2
18	1
38	4
97	1
58	2
69	1
75	1
80	6
84	1
87	1
92	5
95	1
109	1
2	1
38	1
52	1
70	2
101	1
102	1
113	2
114	1
119	2
120	3
89	1
70	1
90	1
130	1
117	1
4	1
8	1
53	1
69	1
70	2
88	1
106	1
108	1
113	1
115	1
127	1
130	1
27	1
64	1
75	1
107	2
129	1
79	2
126	1
60	1
61	1
64	1
121	1
107	1
129	1
49	1
50	1
28	1
56	1
93	1
108	1
117	1
20	1
21	1
48	1
49	1
60	1
70	1
80	2
113	1
114	1
117	1
128	1
17	1
20	1
22	1
40	1
54	1
60	3
63	1
120	1
124	1
90	2
38	1
55	1
36	1
28	1
40	1
44	1
53	1
55	1
82	1
102	1
106	1
121	1
38	1
38	1
116	1
95	2
105	1
13	1
69	1
74	1
114	1
6	1
48	1
128	1
4	2
5	2
68	2
74	1
11	1
106	1
28	1
49	1
82	1
98	1
101	1
105	2
37	1
85	1
116	1
35	1
52	1
35	1
40	1
28	4
76	1
122	1
3	1
36	1
37	1
49	2
50	1
86	2
99	1
114	1
117	2
120	2
94	1
40	1
52	1
113	2
87	1
3	1
34	1
60	1
63	2
107	1
130	2
83	1
96	2
98	1
114	1
116	1
117	1
66	1
6	1
49	1
49	1
114	2
49	4
23	5
24	2
33	1
42	2
53	2
79	1
83	4
122	1
121	1
31	1
55	1
73	1
80	1
80	1
42	1
2	3
6	1
8	1
11	1
16	1
19	1
20	1
27	1
28	3
32	1
39	2
45	1
48	1
49	3
50	1
53	2
58	2
60	2
70	1
71	2
72	1
74	1
77	1
81	2
82	1
85	1
87	2
89	1
97	1
98	1
99	1
105	1
107	1
111	2
113	3
121	1
10	1
14	1
30	3
31	2
46	1
54	1
60	37
70	3
71	4
77	11
78	4
80	3
86	1
90	1
92	1
93	2
104	1
106	1
108	1
113	1
120	1
121	1
64	1
79	4
121	1
49	1
69	2
20	1
43	2
94	1
23	1
34	1
42	1
60	2
63	1
105	2
127	1
70	1
26	2
30	1
61	2
62	1
7	5
8	3
71	1
74	1
81	1
113	1
4	1
2	1
3	1
4	6
5	3
6	6
7	2
8	5
9	1
10	2
11	2
12	4
13	1
14	2
16	7
17	4
18	4
19	6
20	2
21	3
22	1
23	1
24	1
25	1
26	2
27	4
28	3
30	2
31	4
32	1
33	1
34	2
35	2
36	6
37	2
38	9
39	1
40	7
42	1
43	1
44	3
45	4
46	3
47	3
48	6
49	4
50	6
52	2
53	8
54	1
55	5
56	6
57	2
58	8
60	39
61	10
62	4
63	2
64	10
65	12
66	6
67	1
68	3
69	7
70	3
71	8
72	1
73	1
74	8
75	5
76	2
77	6
78	3
79	9
80	20
81	4
82	2
83	3
84	5
85	2
86	4
87	2
88	2
89	2
90	4
92	2
93	1
94	1
95	5
96	3
97	6
98	10
99	1
101	3
102	2
103	4
104	5
105	2
106	1
107	1
108	2
109	1
110	3
111	2
112	3
113	2
114	7
115	2
116	11
117	5
118	3
119	5
120	13
121	1
122	2
124	3
126	3
127	8
128	3
129	1
130	6
101	1
103	1
76	1
30	1
36	1
38	1
45	1
49	1
56	1
61	1
75	1
90	1
120	1
130	1
2	1
20	1
25	1
36	2
39	1
46	1
74	1
106	1
73	1
6	2
27	1
30	1
40	1
49	3
52	2
53	4
56	2
58	2
60	1
61	5
64	1
65	1
74	2
79	1
84	1
85	1
87	1
95	1
96	1
97	6
98	1
102	1
106	1
109	1
119	1
121	3
124	1
26	1
2	1
24	1
34	1
38	1
47	1
30	1
46	3
50	1
53	1
84	1
126	1
47	1
50	1
2	1
4	1
6	1
7	1
12	2
13	2
14	1
16	1
18	1
19	2
20	1
21	2
22	2
24	1
25	1
31	1
33	1
37	1
39	3
43	1
44	1
50	2
52	1
53	1
58	1
60	4
61	1
62	1
63	1
64	1
68	1
69	2
70	3
71	1
72	2
76	2
78	1
79	3
80	3
81	1
85	2
86	1
87	1
96	1
97	2
102	1
104	2
107	1
108	2
110	1
111	2
113	1
114	1
117	1
120	1
124	3
126	1
129	1
130	1
50	1
73	1
77	1
129	4
56	1
2	2
3	1
4	2
5	3
6	1
7	1
8	1
10	1
12	1
13	1
16	8
17	2
25	2
27	1
28	5
33	1
36	2
38	2
42	2
43	1
48	1
50	2
52	1
54	2
58	3
60	10
63	1
64	1
66	1
70	1
74	1
76	3
77	3
78	1
80	6
83	1
84	1
88	1
92	1
93	3
95	1
97	3
101	1
104	1
105	1
111	1
113	8
114	2
115	3
117	1
118	1
120	2
121	1
122	2
124	1
127	1
129	1
130	5
4	1
21	1
24	1
25	1
46	2
63	2
88	1
92	1
113	1
124	1
60	1
95	1
120	1
121	1
25	1
74	1
108	1
9	4
10	5
21	4
50	1
80	6
81	1
120	1
121	1
20	2
36	1
112	1
113	1
128	1
58	2
58	1
117	1
127	1
49	1
58	1
116	1
26	1
102	7
26	1
129	1
49	1
74	1
86	2
127	1
128	1
55	1
6	1
37	1
40	2
46	1
58	1
61	1
68	1
86	1
97	2
111	1
117	1
62	1
75	1
9	1
114	1
49	1
18	1
44	1
105	3
109	1
122	1
122	1
122	1
53	1
2	1
4	1
6	5
7	1
10	8
11	1
12	2
14	1
16	1
17	1
19	2
20	3
22	1
24	1
25	1
26	2
27	2
30	1
33	1
36	2
40	1
42	1
44	1
46	1
49	6
50	3
52	1
58	1
60	5
61	2
62	2
66	1
68	1
70	3
71	5
74	1
75	4
76	1
77	2
79	3
81	2
82	1
84	2
85	3
89	2
92	1
93	1
94	1
95	1
96	2
102	1
103	1
105	1
110	1
112	1
113	1
116	1
117	1
119	3
120	2
121	1
122	2
124	2
127	1
106	3
107	1
108	2
4	1
87	5
6	1
19	1
28	1
60	2
62	1
64	1
75	1
77	1
80	1
113	1
114	1
120	1
124	1
127	1
4	2
6	2
7	1
16	1
17	1
18	2
20	2
26	2
27	1
28	1
36	2
38	3
44	2
45	1
48	1
49	1
52	1
53	1
54	1
55	1
56	1
57	2
60	12
61	2
62	4
63	1
64	2
65	1
66	1
68	1
69	3
71	2
74	2
75	3
78	1
79	2
80	21
85	1
96	1
98	1
102	2
103	1
104	1
107	2
108	2
109	1
110	1
112	2
113	2
114	4
116	3
117	2
118	2
120	1
127	1
128	1
20	1
74	1
32	1
7	1
8	4
6	2
34	1
47	2
49	4
52	1
98	1
27	1
30	1
33	4
64	1
73	1
84	2
92	1
109	2
7	1
64	1
84	1
8	1
17	1
49	1
113	1
2	2
4	2
5	2
6	1
8	6
9	1
10	1
11	3
12	2
13	2
17	2
18	2
19	1
20	2
23	1
25	2
26	3
27	1
28	7
30	2
31	1
32	1
35	1
36	2
37	2
38	1
42	1
45	4
46	1
50	2
55	2
56	1
57	1
58	1
60	6
61	4
62	4
63	1
64	1
66	1
68	2
69	2
70	5
71	4
74	6
75	1
76	2
78	1
79	3
80	10
81	1
82	1
84	1
85	1
87	1
89	1
90	1
92	2
93	3
94	1
96	1
97	1
103	2
104	5
106	2
107	2
108	1
109	1
112	1
113	1
114	1
115	2
116	1
117	1
122	1
124	3
127	2
128	1
129	4
6	1
66	1
73	1
116	1
49	1
49	1
60	1
79	1
57	1
80	1
17	1
34	1
86	1
107	1
130	1
61	1
127	1
113	1
40	1
10	2
16	1
27	1
44	1
49	1
55	1
94	1
119	1
62	1
57	1
80	2
120	1
3	1
6	1
8	1
11	1
13	1
14	1
16	10
19	1
20	2
21	2
25	1
26	3
27	1
30	1
32	1
33	1
38	3
44	1
46	2
47	2
48	3
49	4
50	3
53	1
55	2
56	1
58	4
60	9
61	2
62	2
63	5
65	4
66	1
67	4
68	1
70	4
72	1
75	4
76	1
78	2
79	1
80	2
81	2
84	3
86	1
87	1
90	4
93	1
94	2
95	2
97	1
98	3
102	1
103	2
105	1
109	1
110	1
111	3
112	2
113	3
115	2
120	2
121	1
124	2
129	1
130	1
2	1
4	2
6	1
7	1
9	1
11	2
12	1
19	2
22	1
26	1
27	1
36	2
37	1
44	1
45	1
48	2
49	4
50	2
52	1
53	1
56	1
58	1
60	3
61	1
66	1
68	1
70	1
71	1
